text,label
#Terrassa no es pot permetre el luxe de provar un bus no tripulat i alhora renunciar als punts de recàrrega de vehicles elèctrics en només uns dies. La resposta del govern del PSC és del tot inacceptable si volem un projecte de ciutat modern i sostenible. https://t.co/P5U8lKH0pR,0
EN DIRECTE | Nieto:  Durant la Junta de Seguretat els vam insistir que el referèndum era il·legal i que la situació era de risc per la possibilitat de xocs violents  https://t.co/xOGnSUUik8,1
"Ups, sembla que a la  Crida Nacional  se li ha caigut aquest tuit. Seria una llàstima que romangués a Internet per a la posterioritat, oi? https://t.co/LtjFlMcTbg",0
"No busqueu més, ja teniu on dinar el proper #11Setembre!! Al Passeig del Born @Poble_Lliure i @LaForja_Jovent organitzem un DINAR POPULAR!  Paella (amb opció vegetariana) amb aigua o vi i postres (10€) També farem un acte polític a les 11:30h!  NO FALTEU!! #OrganitzemRepública https://t.co/FS8I5dNGVg",1
RT @alcantara_alb: Crònica dels aiguats a #Granollers ( 📹 Xavier Casals) i #Mataró ▶https://t.co/KT1grcAlYE #324eltemps @eltempsTV3 https:/…,0
"La devoció catalana a sant Valentí és mil·lenària i des de fa tres segles i mig, se n’han venerat de diferents. Els coneixeu? https://t.co/A3VaS0cwyG @carmemunte @catcrist @GloriaBarrete @angeldelaweb @peloux_fernand #dulia #etnografia #devoció #relíquies #reliquiaris #santoral https://t.co/rQXW9pb3Tb",0
"Guaita. Na @sorayasds va dir que  a raíz del #20S , després va rectificar... En @zoidoJI no recorda el que va dir que no recordava...  Vés a saber. I ara aquest person diu que el 8 van començar a preparar.. Quanta credibilitat! #FakeTrial https://t.co/eiouS8pSuN",1
@albaverges @icscatcentral Heu revocat el Conveni signat durant el 155 amb l'INSS?,0
@MiquelBuch per si és del seu interès ... dissabte tornen a Sant Jaume !! Si us quda un bri d decència o dignitat ho podrieu aturar !!!!  #OmplimSantJaume29s https://t.co/hKElJNrMPJ,1
"Davant el model de participació del govern Colau, només ens queda pensar en aquesta imatge... #ComissionsBCN #Participació #Barcelona https://t.co/YaKuyzXfgh",0
Tot i que confessaré que mai he estat tan feliç com en aquells escassos segons en què em va arribar la foto descontextualitzada i vaig creure que definitivament havíem perdut el Molt Honorable. Que deixava de servir Catalunya per convertir-se en caçador de pa.,0
"Que algú li digui al miserable aquest de l'Israel que si tan segur està de la malversació en la compra d'urnes que ensenyi les factures. Mentrestant, són innocents, el què en democràcia ve a ser la presumpció d'innocència. #FAQSforojuecesTV3",1
@XavierFina No és el meu cas: no indepe que dubtava votar Comuns i que aquest factor em fa no votar-los a Generals però sí a l'ajuntament.,0
La qüestió que ens hem de fer cadascú de nosaltres és si creiem que els tancs disparen o que no disparen. La independència arribarà quan es demostri el farol de l'amenaça de violència de l'estat espanyol. -  @JordiGraupera  #RecuperaElPoder https://t.co/4hrTtRye3x,1
"Proposo que a can diccionari/vikipèdia, la definició del terme CÍNIC s’acompanyi, per il·lustrar, de la foto d’aquest individu. Quina vergonya, de veritat, aquest tipus de polítics sense escrúpols. Quanta mentida i impostura, i sense despentinar-se. #Millo https://t.co/SjxSyCGgrG",1
"RT @xavidomenech99: Jo no he dimitit. Ha dimitit l'altre. Sí, els dels Comuns. Jo no. Ho juro.",0
"URGENT:  gent de  #FemXarxa58  em passen aquest missatge: ATENCIÓ TOTHOM! Els feixistes segueixen pels carrers del voltant de la plaça Sant Jaume, mentre que per altra banda, ha marxat molta gent. A la plaça Sant Jaume necessiten a médls gent. Van a per els que hi estan acampats.",1
"Gràcies a tots els qui us heu interessat per la meua salut. Tot ha anat be i ara comencen unes quantes setmanes de recuperació. Lamente molt, però, que he de suspendre tots els actes públics que tenia programats els pròxims dos mesos.",0
Associacions de jutges a Catalunya consideren  ofensives  les paraules del fiscal de l'Audiència Nacional posant en dubte la imparcialitat dels jutjats catalans https://t.co/iFKQXc7vn0,2
RT @Marc4618: @emparmoliner Qui és Rosa Parks Empar?...per què vosaltres casa vegada us assembleu més a una altre cosa. https://t.co/yzjuyL…,0
@ramirp I per què no llista unitària i així ja tenim fet el referèndum  Llista unitària de tots fins hi tot la CUP,1
"@jsferrate @DavidGR1714 Montareu camps de concentració tipus gulag, per reeducar als botiflers o ens matareu directament. Aixo t'ha posa't catxondo...eh nazi.",0
"Marlaska, a favor de canviar la llei d'acusacions populars, com la de Vox https://t.co/vXN53wQILb https://t.co/B09fdY3Gan",2
Fa temps que aviso: 1- L'1 d'octubre va ser paper mullat. 2- Ens volen portar a una tupinada de referèndum manipulat on perdrem i així donar per acabat el procés. https://t.co/YnefP5zl4p,1
RT @VilaWeb: La guia de la manifestació de la Diada de l’Onze de Setembre. Tot el que necessiteu saber https://t.co/a72ixSyolW,0
"#davantdelSuorem  Em considero un pres polític, aquest judici és un judici polític. Diré solament la veritat. Les acusacions són falses!  #absolució #FreeTothom https://t.co/3G864J2ogQ",1
RT @albertcuesta: L'HC @quimforn li diu a la cara a l'individu de les punyetes que és un  peliculero .  #JudiciProcés,1
"Els  culs llogats  que treballen dins dels partits indepes (molt especialment les direccions d'ERC i PdCat) i que són gent sense ofici fora de la política i per tant, condemnats a viure'n d'ella per sempre més. Han decidit: Obro fil.",1
RT @VilaWeb: Boye i Puigdemont desmunten l’atac de la fiscalia contra Slesvig-Holstein https://t.co/fV1SOMS0ZJ,1
"Demà anirem bojos, però organitzats, ho aconseguirem !! https://t.co/ef5igI0Ttp",0
El fenòmen @AdaColau és miraculós. Se´n va a @salvameoficial i resulta q és bisexual. Deixa la política @XavierDomenechs i ella també s´ho planteja. Esclaten els màsters i assegura q a ella li van oferir i va dir q no. Q no parli @sorluciacaram o dirà q va tenir vocació de monja,0
Hi ha una campanya brutal dels processistes a Twitter per desacreditar i anul·lar els grans comptes d'usuaris independentistes. Això voleu?? Una República on els que no pensen com vosaltres siguin discriminats i apartats?? Dieu dels feixistes però vosaltres sou iguals o pitjors!,0
"Canviem els nostres lemes i adoptem moral de victòria: - Ni un pas enrere -&gt; Sempre endavant - No esteu sols -&gt; Estem amb vosaltres - No tenim por -&gt; Guanyarem - Llibertat -&gt; Independència  Sentim tristor i ràbia, però cada dia tenim més clar que el camí és la República Catalana",1
"@jorditurull @tornergran Si. Pots fer servir el teu dret de respondre a les preguntes dels advocats i fiscals de la sala per argumentar la teva inocència, per fer un mitin com cal. Total els anys de comdemna, si et sentencien com culpable, son teus . Només teus",0
Amb @elsa_artadi avui acompanyem  els consellers legítims @jorditurull @raulromeva i @joseprull al TS. Saben que aquest és un judici polític però estan determinats a explicar-se i a demostrar que no hi va haver delicte sinó només urnes i democràcia. #JudiciALesUrnes #FreeTothom https://t.co/YuQ60Ay4rq,1
"José Antonio Nieto, ex-secretari d'Estat de Seguretat:  L'ús de la força va ser el mínim imprescindible. Si haguéssim prioritzat l'eficàcia dels operatius, la violència hauria estat molt superior i l'eficàcia del 100%  https://t.co/2Fh8oAdKTL #JudiciTV3CatRàdio https://t.co/q1066k8kP8",2
RT @DiariVapor: El sindicalisme independentista guanya les eleccions sindicals a la Generalitat https://t.co/BcMCcqTP3k https://t.co/bucwxB…,1
"Escolta @soler_toni, que només escoltes als del 155 i al teu superior, Vicent Sanchís, i ja tens prou edat i poder a @tv3cat per plantar-li cara. A mi, aquí, m’hi falta el gran @tonialba!   — Fes RT si a tu també.  #ToniSolerDimissió https://t.co/fhxQlkOkFr",1
BREU ANÀLISI D'URGÈNCIA  La defensa de @eyndePenal ha estat formidable  Una defensa estrictament política per oferir al món el relat de la dignitat del poble català i el seu dret a l'autodeterminació  La sentència està dictada i una defensa tècnica hagués estat humiliant  GRÀCIES,1
"Els consellers Artadi, Bosch i Calvet segueixen aquest matí el judici del Suprem des de la sala de vistes. #JudiciTV3CatRàdio https://t.co/6kBV6Qv8ch https://t.co/t4pAgpxTjn",2
"@GrasGene Exactament això, la gent es deixa portar per l’emoció.",0
Vist a Perpinyà en cartells del festival de fotoperiodisme Visa Pour l’Image. La direcció del festival no ha volgut exposar fotos sobre el procés independentista a Catalunya; per això el moviment catalanista de Cat. Nord ha organitzat diferents exposicions per tractar el tema. https://t.co/xMXf8lS1GK,1
.@neusmunte admet al #JudiciProcés que va deixar el @govern perquè li feien  respecte  les responsabilitats penals de l'1-O. L'exportaveu del Govern assenyala que estava  desbordada  de feina i no estava bé  anímicament  https://t.co/75OO97dsgR,0
"RT @sebastiacros: Dec ser jo, però no veig el Fairy per enlloc... #MilloMentider #JudiciDeLaVergonya https://t.co/lFQVW0mbdA",1
"RT @salvadorcardus:  La democràcia també està sota judici a Espanya , diu el 'Washington Post' https://t.co/7p6k0iAs1J",1
"Davant l'evidència que l'independentisme es convertia en una opció majoritària es va decidir tancar el pas a qualsevol debat quan no hauria de ser competència del TC , ha afegit Junqueras #JudiciProcés  https://t.co/vLxLAz41uR",1
B R U T A L  Dolça Catalunya alcanza las 100.000.000 visitas https://t.co/andF3Kyo9L vía @DolcaCatalunya,0
⚠️ UN MILER DE ROURENCS VIATGEN A MADRID I ES GRADUEN EN 30 SEGONS.  #MeLosQuitanDeLasManos #MastersGame #SantEsteveDeLesRoures #Catalonia #Catalunya #cdr #Sedr #més324 #TicTacCasado #TicTacRivera https://t.co/fNktXlKAN7,1
RT @linformatiu_tve: MOSSO | El mosso d'esquadra que li va dir  idiota  a un manifestant s'ha acollit al dret a no declarar | @mossos https…,2
"🔊 L’advocat August Gil Matamala al @maticatradio: “Les preguntes a Turull no tenen a veure, ni remotament, amb el delicte de rebel·lió del qual se l’acusa” #JudiciTV3CatRàdio https://t.co/8dfZQFYiKi",2
"La única manera de posar a Catalunya dins del S.XXI és tenin totes les competències i la financiació pq sigui una realitat. Aquesta realitat no serà possible si no tenim la independència. Encara no la tenim, no vol dir que no poguem començar a treballar. https://t.co/BcH0s13zmR https://t.co/BjDnzlUNOF",1
"#LLIBERTATS | Ángel Gozalo, cap de la Guàrdia Civil a Catalunya l'#1Oct, va condecorar els exveterans de la 'División Azul' de l'exèrcit nazi https://t.co/M1iUvS0vO0 Ho explica @albertmartnez https://t.co/HfhbmZrQUH",1
Diego Pérez de los Cobos:  El pla del major Trapero era més adequat per cobrir unes eleccions normals  que no pas per prohibir un referèndum il·legal  https://t.co/pePpntSCxi #JudiciTV3CatRàdio https://t.co/9uWgrG9L82,2
RT @FundacioBofill: Francesc Colomé: No pot ser que l'ESO sigui un tall tan definitiu per als nostres alumnes. #PerQueApostem,0
"Si penses, dius i fas com el partit X, què fas militant en el partit Y? de Maragall a Romeva o ara Alamany marxen de PSC,ICV,Comuns criticant la incoherencia, quan son ells qui se'n van a un partit indepe! Te gracia. Els ve de nou q aquells partits no ho eren?? que esperaven? 1/3",0
"Avui m'ha semblat un bon dia en el judici de la vergonya... però jo espero, cada dia, la declaració d'en Jordi Cuixart. Crec que hi haurà un abans i un després... diguem optimista!! #ThisIsTheRealSpain #JoAcuso #AutodeterminacióNoÉsDelicte #MakeaMove #LlibertatPresosPolitics",1
"Diego Pérez de los Cobos:  La interlocutòria deia que, si els centres estaven oberts ocupats per a altres activitats, el que no podia fer-se era preparar-hi el referèndum  https://t.co/pePpntSCxi #JudiciTV3CatRàdio https://t.co/dNNtKwEdfR",2
González Pons (PP) demana detenir Puigdemont si entra al Parlament Europeu via @elnacionalcat https://t.co/9TqccXvuet PSICOPATA INDECENT,1
"Avui dijous comença la @mWeek_MWC, una setmana per aprofundir en la nostra relació amb la tecnologia amb més de 130 activitats repartides per 60 espais. #mWeekBcn19  Més info: https://t.co/sToUoNyXH0 https://t.co/8lXFBImq3g",2
"El procés de l’1-O “És una farsa judicial que no s’aguanta per enlloc. Un judici a la democràcia, la sobirania i la legitimitat del poble de Catalunya”.   📌 https://t.co/IfqtoPRHeq  Aquí podeu veure l’entrevista sencera al @diariARA:  📺 https://t.co/INgkCUkSfm",1
"El día violeta, Joana Bonet  @lavanguardia https://t.co/T6QlzqUWUx",0
".@DianaRibaGiner:  Marchena vol un judici ràpid i àgil. Però ja hem vist q és un judici lligat a la política, ens podem trobar que l’accelerin i que caiguin més testimonis i proves, vulnerant encara més el dret a defensa, o q l’aturin per les eleccions  #Més324 #JudiciTV3CatRàdio https://t.co/QxSbaWUJIN",1
Molt d’acord @laiapineda! La construcció col.lectiva de la ciutat ha de comptar amb un dels grups socials que la viuen! Guanyem molt amb la seva creativitat! #JociCiutat https://t.co/VvO6mpqtGZ,0
⚖️ | #JudiciALesUrnes |  🎥 conseller @joseprull:  Hi havia un mandat democràtic clar per part de la ciutadania de Catalunya i nosaltres vam complir amb aquell mandat democràtic. Vam buscar l'equilibri entre l'imperi de la llei i el principi democràtic   #FreeTothom🎗 https://t.co/fpJjkG0r2F,1
"El “Parapet de les executades i executats 1939-1952”, de Francesc Abad, s’inaugura el 24 de febrer a la plaça del #Fòrum, amb una festa ciutadana en què hi participen Andrea Motis, Sabor de Gràcia i Brodas Bros. + info 👇📺 https://t.co/e8Jw6UfBF1",2
"Encara no us heu registrat al https://t.co/oRZKoEFZUE ? Aquest registre no és una  perfomance  més, és una eina molt necessària. #AutodeterminacióNoÉsDelicte #JudiciFarsa  Per a qui tingui dubtes, que faci una ullada a les explicacions d'aquest article: https://t.co/lrHKua6oA2 https://t.co/9uWXAv8urt",1
La declaració d'independència del 27 d'octubre és un dels grans punts de debat del judici del procés. Va tenir efectes jurídics? https://t.co/qYBYfgHayf https://t.co/DvACy6Yred,2
"Nou article:  Lluites, presos, dignitat, respecte...versus toxicitat primària i destructiva    No ens deixem arrossegar pel pensament tòxic Respecte, perspectiva i compromís https://t.co/15N04iiZJ5",1
RT @TotBcn: Una candidatura independentista revoluciona les eleccions a la Cambra de Comerç @assemblea @CCatalaNegocis https://t.co/NWqHXjU…,1
"Segons Pérez de los Cobos, les muralles de votants estaven organitzades i dirigides jeràrquicament, alguns amb la cara tapada i agredint a la PN i la GC, tal com es veu vídeo. #Mentiders #JudiciFarsa https://t.co/MSbE1vUKXA",1
"Si algú pensava que després d'un any i 4 mesos de presó el trobarien afeblit, penedit o espantat, ja han vist que no , apunta Aragonès sobre la declaració de Junqueras #JudiciTV3CatRàdio https://t.co/gYiVyP2lQF",2
RT @fuster_guillem: A Kontra Korrent canteu ben alt : #LaNostraSentència : Independència! Amb música també #OrganitzemRepública https://t.c…,1
RT @Francis42448047: [VÍDEO] Crits d’independència i xiulada massiva a Ballesteros durant la diada de Santa Tecla https://t.co/nka8oRIHKC,0
RT @RMGBCN: IMPORTANT! D' aquí 100 anys qui tindrà una estatua al mig de Plaça Catalunya ??  FES RT I DEIXA COMENTARI,2
